# timestamp tx ty tz qx qy qz qw
1403715348962142976 0.663615 -0.052668 1.512522 -0.814841 -0.044946 -0.567995 0.106758
1403715348967143168 0.664719 -0.052907 1.511002 -0.814889 -0.045577 -0.567895 0.106654
1403715348972142848 0.665837 -0.053167 1.509493 -0.814916 -0.046204 -0.567827 0.106541
1403715348977143040 0.666982 -0.053437 1.507994 -0.814906 -0.046773 -0.567813 0.10645
1403715348982142976 0.668136 -0.053722 1.506507 -0.814881 -0.047269 -0.567808 0.106448
1403715348987142912 0.669291 -0.054028 1.50504 -0.814753 -0.047664 -0.567936 0.106568
1403715348992142848 0.670452 -0.054346 1.503603 -0.814588 -0.047991 -0.568106 0.106774
1403715348997143040 0.671619 -0.05468 1.502193 -0.814373 -0.048315 -0.568345 0.107003
1403715349002142976 0.672888 -0.055015 1.500768 -0.814238 -0.048666 -0.568476 0.107156
1403715349007142912 0.674081 -0.055396 1.499362 -0.814024 -0.048987 -0.56873 0.107293
1403715349012142848 0.675275 -0.055803 1.497955 -0.813829 -0.049327 -0.568968 0.107356
1403715349017143040 0.676474 -0.056225 1.496543 -0.813686 -0.049699 -0.569132 0.107395
1403715349022142976 0.677678 -0.056654 1.495121 -0.813579 -0.050124 -0.569239 0.10744
1403715349027142912 0.678883 -0.057087 1.493695 -0.813513 -0.0506 -0.56928 0.107505
1403715349032143104 0.680084 -0.057529 1.492263 -0.813432 -0.051098 -0.569337 0.107579
1403715349037143040 0.681282 -0.057995 1.490832 -0.813368 -0.051587 -0.569381 0.107603
1403715349042143232 0.682484 -0.058495 1.489406 -0.813251 -0.052019 -0.569514 0.107572
1403715349047142912 0.683687 -0.059021 1.487982 -0.813162 -0.052419 -0.569621 0.107488
1403715349052143104 0.684997 -0.059543 1.486539 -0.813186 -0.052843 -0.569568 0.107366
1403715349057143040 0.686232 -0.060084 1.485132 -0.813076 -0.053286 -0.569696 0.10731
1403715349062142976 0.687464 -0.060627 1.483736 -0.812973 -0.053793 -0.569801 0.107281
1403715349067142912 0.688693 -0.061181 1.482348 -0.812879 -0.054359 -0.569888 0.107245
1403715349072143104 0.689924 -0.061757 1.480966 -0.812785 -0.054958 -0.569979 0.107169
1403715349077143040 0.691154 -0.062358 1.479591 -0.81271 -0.055544 -0.570059 0.107015
1403715349082142976 0.692386 -0.062981 1.47822 -0.812619 -0.05612 -0.57017 0.106812
1403715349087142912 0.693628 -0.063617 1.476862 -0.812513 -0.056686 -0.570303 0.106613
1403715349092143104 0.694869 -0.064263 1.47553 -0.812381 -0.057292 -0.570467 0.106418
1403715349097143040 0.696096 -0.064916 1.474219 -0.812158 -0.057897 -0.570744 0.106313
1403715349102142976 0.697409 -0.065567 1.472895 -0.812098 -0.05858 -0.570777 0.106207
1403715349107142912 0.698646 -0.06623 1.471591 -0.8119 -0.059244 -0.571 0.106151
1403715349112143104 0.699884 -0.066909 1.470286 -0.811714 -0.059895 -0.571212 0.106068
1403715349117143040 0.701111 -0.067614 1.468967 -0.81154 -0.06052 -0.571414 0.105965
1403715349122142976 0.702324 -0.068343 1.46764 -0.811371 -0.061099 -0.57161 0.105865
1403715349127142912 0.703522 -0.06909 1.466321 -0.811207 -0.061648 -0.571794 0.105814
1403715349132143104 0.70471 -0.069844 1.465014 -0.811053 -0.062159 -0.571947 0.105871
1403715349137142784 0.705897 -0.070598 1.463716 -0.810885 -0.062656 -0.572104 0.106016
1403715349142142976 0.70709 -0.071361 1.462419 -0.810718 -0.06314 -0.572252 0.106206
1403715349147142912 0.708282 -0.072147 1.461122 -0.810555 -0.063629 -0.572399 0.106369
1403715349152143104 0.709573 -0.072955 1.459818 -0.810534 -0.064068 -0.572359 0.106471
1403715349157143040 0.71079 -0.073789 1.458532 -0.810407 -0.064504 -0.572487 0.106488
1403715349162142976 0.712007 -0.074635 1.457242 -0.810277 -0.064976 -0.572623 0.106457
1403715349167143168 0.713223 -0.075484 1.455953 -0.810133 -0.065504 -0.572772 0.106422
1403715349172143104 0.714432 -0.076339 1.454683 -0.809966 -0.06609 -0.572947 0.1064
1403715349177143040 0.715635 -0.077202 1.453432 -0.80977 -0.066708 -0.573154 0.106385
1403715349182142976 0.716843 -0.078079 1.452186 -0.809537 -0.06731 -0.573415 0.10638
1403715349187143168 0.718058 -0.078976 1.450949 -0.809319 -0.067843 -0.573658 0.106392
1403715349192142848 0.719279 -0.079891 1.449715 -0.809068 -0.068279 -0.573956 0.106417
1403715349197143040 0.720499 -0.080824 1.448486 -0.808846 -0.068667 -0.574221 0.106429
1403715349202142976 0.721812 -0.081765 1.447243 -0.80872 -0.069057 -0.574344 0.106449
1403715349207143168 0.723047 -0.082712 1.446021 -0.808519 -0.069425 -0.574567 0.106538
1403715349212142848 0.724274 -0.083667 1.444791 -0.808341 -0.069869 -0.57475 0.106612
1403715349217143040 0.725489 -0.084629 1.443551 -0.808174 -0.070328 -0.57491 0.106713
1403715349222142976 0.7267 -0.085602 1.442313 -0.808006 -0.07079 -0.575073 0.106804
1403715349227143168 0.727912 -0.086587 1.441081 -0.807841 -0.071227 -0.575236 0.106889
1403715349232142848 0.729121 -0.087579 1.439851 -0.807669 -0.07163 -0.575411 0.106971
1403715349237143040 0.730321 -0.088582 1.438633 -0.807473 -0.072008 -0.575622 0.107069
1403715349242142976 0.731507 -0.089598 1.437433 -0.807278 -0.072369 -0.575831 0.107172
1403715349247142912 0.732689 -0.090625 1.436237 -0.807059 -0.072734 -0.576071 0.107286
1403715349252142848 0.733963 -0.091677 1.435036 -0.806976 -0.073092 -0.576116 0.10741
1403715349257143040 0.735157 -0.092736 1.433865 -0.806716 -0.073427 -0.576405 0.107587
1403715349262142976 0.73634 -0.093812 1.432699 -0.806501 -0.073734 -0.576632 0.107773
1403715349267142912 0.737515 -0.094903 1.431541 -0.806294 -0.074009 -0.576848 0.10798
1403715349272142848 0.738687 -0.096006 1.430389 -0.806069 -0.074249 -0.577084 0.108237
1403715349277143040 0.739858 -0.097117 1.429246 -0.805826 -0.074484 -0.577338 0.108529
1403715349282143232 0.741024 -0.098239 1.428113 -0.805568 -0.074694 -0.577615 0.108827
1403715349287142912 0.742182 -0.09938 1.426987 -0.805292 -0.074917 -0.577925 0.10907
1403715349292143104 0.743335 -0.100537 1.425862 -0.805024 -0.075136 -0.578232 0.109275
1403715349297143040 0.744487 -0.101708 1.424734 -0.804765 -0.07536 -0.578531 0.109446
1403715349302142976 0.745729 -0.102911 1.423591 -0.804663 -0.075569 -0.578613 0.109609
1403715349307142912 0.746907 -0.104114 1.422469 -0.804463 -0.075768 -0.578827 0.10981
1403715349312143104 0.748082 -0.105322 1.421346 -0.804211 -0.075972 -0.579104 0.110053
1403715349317143040 0.749247 -0.106536 1.420224 -0.804035 -0.076217 -0.579279 0.110254
1403715349322142976 0.750408 -0.107762 1.419094 -0.803851 -0.076526 -0.57947 0.110376
1403715349327142912 0.751572 -0.109004 1.417955 -0.80371 -0.076891 -0.579613 0.110395
1403715349332143104 0.75273 -0.110268 1.416807 -0.803587 -0.077293 -0.579744 0.110326
1403715349337143040 0.753873 -0.111548 1.415645 -0.803469 -0.077688 -0.579873 0.110232
1403715349342142976 0.754999 -0.112838 1.414477 -0.803368 -0.078072 -0.579978 0.110145
1403715349347142912 0.75611 -0.114135 1.413316 -0.803266 -0.07841 -0.580079 0.110115
1403715349352143104 0.757295 -0.115461 1.41215 -0.803259 -0.078726 -0.580047 0.1101
1403715349357143040 0.758413 -0.116777 1.411009 -0.80309 -0.07899 -0.580239 0.110135
1403715349362142976 0.759522 -0.118099 1.409872 -0.802841 -0.079302 -0.580543 0.110125
1403715349367142912 0.760622 -0.11943 1.408742 -0.80258 -0.079579 -0.580865 0.110132
1403715349372143104 0.761704 -0.120774 1.40762 -0.802307 -0.079867 -0.581206 0.110116
1403715349377142784 0.762774 -0.122131 1.406503 -0.802013 -0.080166 -0.581577 0.110084
1403715349382142976 0.763843 -0.123504 1.405384 -0.801755 -0.080482 -0.581906 0.109988
1403715349387142912 0.764914 -0.124895 1.404249 -0.801513 -0.080804 -0.582226 0.109833
1403715349392143104 0.765985 -0.126302 1.403086 -0.801336 -0.08113 -0.582461 0.109634
1403715349397142784 0.767046 -0.127719 1.401906 -0.801193 -0.081454 -0.582651 0.109435
1403715349402142976 0.768165 -0.129174 1.400706 -0.80122 -0.081806 -0.582606 0.109204
1403715349407143168 0.769212 -0.130623 1.399513 -0.801144 -0.082168 -0.582694 0.109017
1403715349412143104 0.770253 -0.132091 1.398318 -0.801095 -0.082483 -0.582748 0.108853
1403715349417143040 0.771287 -0.133569 1.397115 -0.801044 -0.082799 -0.582811 0.108651
1403715349422142976 0.772307 -0.135055 1.395904 -0.800963 -0.083072 -0.582924 0.108433
1403715349427143168 0.773314 -0.136548 1.3947 -0.800859 -0.083352 -0.58307 0.1082
1403715349432142848 0.774313 -0.138046 1.393513 -0.800747 -0.083617 -0.583223 0.108
1403715349437143040 0.775307 -0.139546 1.39234 -0.800633 -0.083905 -0.583377 0.107794
1403715349442142976 0.776296 -0.141049 1.391166 -0.800542 -0.084177 -0.583493 0.107631
1403715349447143168 0.777277 -0.14256 1.38997 -0.800461 -0.084427 -0.583597 0.107471
1403715349452142848 0.778321 -0.144118 1.388742 -0.80052 -0.084622 -0.583518 0.107298
1403715349457143040 0.779286 -0.145659 1.387507 -0.800472 -0.084786 -0.583591 0.107136
1403715349462142976 0.780243 -0.147203 1.386287 -0.800435 -0.084942 -0.583647 0.106978
1403715349467143168 0.7812 -0.148747 1.385095 -0.800401 -0.085086 -0.5837 0.106827
1403715349472142848 0.782153 -0.150292 1.383909 -0.800293 -0.085289 -0.583854 0.106638
1403715349477143040 0.783097 -0.151843 1.38272 -0.800217 -0.085503 -0.583969 0.106404
1403715349482142976 0.784025 -0.153402 1.381528 -0.800119 -0.08574 -0.584119 0.106134
1403715349487142912 0.78494 -0.154969 1.380332 -0.800017 -0.085981 -0.584275 0.105852
1403715349492142848 0.785846 -0.156537 1.379139 -0.799926 -0.086242 -0.584416 0.105546
1403715349497143040 0.786746 -0.158106 1.377951 -0.799857 -0.086515 -0.584524 0.105244
1403715349502142976 0.787714 -0.15971 1.376749 -0.799898 -0.086823 -0.584481 0.104916
1403715349507142912 0.78861 -0.161284 1.375537 -0.799854 -0.087133 -0.584547 0.104624
1403715349512142848 0.789498 -0.162857 1.374303 -0.799832 -0.087462 -0.584581 0.104327
1403715349517143040 0.790378 -0.164437 1.373037 -0.799848 -0.08779 -0.584561 0.104044
1403715349522142976 0.791248 -0.166025 1.371751 -0.799888 -0.08812 -0.584507 0.103765
1403715349527142912 0.792099 -0.167619 1.370457 -0.799965 -0.088409 -0.584397 0.103539
1403715349532143104 0.79293 -0.169219 1.369155 -0.800054 -0.088679 -0.584272 0.10333
1403715349537143040 0.793751 -0.170818 1.367851 -0.80016 -0.088944 -0.584118 0.103152
1403715349542143232 0.794565 -0.172412 1.366551 -0.800269 -0.089216 -0.583951 0.103021
1403715349547142912 0.795377 -0.174001 1.36526 -0.800379 -0.089523 -0.583775 0.102898
1403715349552143104 0.796259 -0.175627 1.363961 -0.800583 -0.089857 -0.583469 0.102739
1403715349557143040 0.797073 -0.177229 1.362664 -0.800672 -0.090219 -0.583319 0.102582
1403715349562142976 0.797871 -0.178833 1.361356 -0.800752 -0.090577 -0.583179 0.102445
1403715349567142912 0.79866 -0.180436 1.360045 -0.800825 -0.090932 -0.583042 0.102337
1403715349572143104 0.799441 -0.182041 1.358735 -0.800896 -0.091259 -0.582905 0.102273
1403715349577143040 0.800212 -0.183644 1.357426 -0.800911 -0.091592 -0.582841 0.102229
1403715349582142976 0.80097 -0.185243 1.356124 -0.800961 -0.091942 -0.582725 0.102184
1403715349587142912 0.801707 -0.186842 1.354824 -0.801018 -0.092328 -0.582592 0.102143
1403715349592143104 0.802418 -0.188446 1.353519 -0.801062 -0.092726 -0.582473 0.10212
1403715349597143040 0.803108 -0.190054 1.352211 -0.801119 -0.093144 -0.582329 0.102107
1403715349602142976 0.803853 -0.1917 1.350891 -0.801291 -0.093563 -0.582028 0.102086
1403715349607142912 0.804533 -0.19332 1.349574 -0.801378 -0.09398 -0.581842 0.102087
1403715349612143104 0.805202 -0.194941 1.348255 -0.801482 -0.094388 -0.581628 0.102113
1403715349617143040 0.805861 -0.196563 1.346937 -0.801568 -0.094784 -0.581434 0.102178
1403715349622142976 0.806516 -0.198189 1.345635 -0.801637 -0.095176 -0.581259 0.102265
1403715349627142912 0.807165 -0.199818 1.34435 -0.801675 -0.095569 -0.581123 0.102372
1403715349632143104 0.807802 -0.201446 1.343073 -0.801692 -0.095967 -0.581013 0.102499
1403715349637142784 0.808432 -0.203071 1.341798 -0.801688 -0.09636 -0.580926 0.102653
1403715349642142976 0.809058 -0.204685 1.340518 -0.801681 -0.096759 -0.580839 0.102825
1403715349647142912 0.809676 -0.206286 1.339228 -0.801716 -0.097139 -0.580687 0.103055
1403715349652143104 0.81035 -0.207917 1.337918 -0.801876 -0.097526 -0.580357 0.103292
1403715349657143040 0.810955 -0.20952 1.336599 -0.801975 -0.097904 -0.580113 0.103534
1403715349662142976 0.811545 -0.211123 1.335272 -0.802114 -0.098321 -0.579815 0.103737
1403715349667143168 0.812121 -0.212726 1.333941 -0.802286 -0.09877 -0.579466 0.103931
1403715349672143104 0.81268 -0.214328 1.332615 -0.802465 -0.099238 -0.5791 0.104148
1403715349677143040 0.813224 -0.215926 1.331289 -0.802599 -0.099714 -0.578785 0.104416
1403715349682142976 0.813755 -0.217521 1.329968 -0.802738 -0.100155 -0.578457 0.10474
1403715349687143168 0.814277 -0.219119 1.328669 -0.802812 -0.100562 -0.578215 0.105126
1403715349692142848 0.814793 -0.220716 1.327389 -0.802882 -0.100942 -0.57798 0.105517
1403715349697143040 0.815304 -0.222309 1.326116 -0.802904 -0.10136 -0.577805 0.105906
1403715349702142976 0.815874 -0.223926 1.324851 -0.80304 -0.101817 -0.577459 0.106302
1403715349707143168 0.816387 -0.225519 1.323589 -0.803078 -0.102307 -0.57724 0.106735
1403715349712142848 0.816901 -0.227115 1.322328 -0.803098 -0.102808 -0.577046 0.107164
1403715349717143040 0.817414 -0.228713 1.321084 -0.803137 -0.103301 -0.576826 0.107583
1403715349722142976 0.817916 -0.230316 1.319862 -0.803149 -0.103791 -0.576644 0.107995
1403715349727143168 0.818407 -0.231926 1.318644 -0.803148 -0.104288 -0.576486 0.108371
1403715349732142848 0.818892 -0.23353 1.317436 -0.803133 -0.104824 -0.576342 0.108729
1403715349737143040 0.819371 -0.23512 1.316245 -0.803136 -0.10538 -0.576163 0.109125
1403715349742142976 0.819843 -0.236701 1.315062 -0.803129 -0.105946 -0.575982 0.109582
1403715349747142912 0.820305 -0.238278 1.313891 -0.803161 -0.106496 -0.575738 0.110097
1403715349752142848 0.820816 -0.239879 1.312735 -0.803291 -0.107045 -0.575351 0.110615
1403715349757143040 0.821269 -0.241463 1.31158 -0.803327 -0.10759 -0.575094 0.111166
1403715349762142976 0.821714 -0.243051 1.310436 -0.803388 -0.108083 -0.574802 0.111762
1403715349767142912 0.822153 -0.244644 1.309302 -0.803423 -0.108571 -0.57454 0.11238
1403715349772142848 0.822586 -0.246237 1.308178 -0.803442 -0.109034 -0.574294 0.113054
1403715349777143040 0.823018 -0.24783 1.307065 -0.80346 -0.109495 -0.574039 0.113782
1403715349782143232 0.823447 -0.24942 1.305964 -0.803489 -0.109951 -0.57376 0.114543
1403715349787142912 0.82386 -0.251003 1.304855 -0.803495 -0.110412 -0.573506 0.115333
1403715349792143104 0.824258 -0.252579 1.303733 -0.803484 -0.110885 -0.573274 0.116104
1403715349797143040 0.824647 -0.254154 1.302614 -0.80355 -0.111385 -0.572946 0.116792
1403715349802142976 0.82508 -0.255757 1.301509 -0.803726 -0.111947 -0.572455 0.117422
1403715349807142912 0.825466 -0.257347 1.300407 -0.803795 -0.112526 -0.572115 0.118054
1403715349812143104 0.825847 -0.258937 1.299313 -0.803849 -0.11313 -0.571789 0.118691
1403715349817143040 0.826224 -0.260527 1.298219 -0.803904 -0.113722 -0.571457 0.119353
1403715349822142976 0.826599 -0.262117 1.297127 -0.803942 -0.114299 -0.571145 0.120037
1403715349827142912 0.826971 -0.263706 1.296048 -0.803962 -0.114866 -0.570855 0.12075
1403715349832143104 0.827342 -0.265288 1.294972 -0.803956 -0.115438 -0.570592 0.121489
1403715349837143040 0.827708 -0.266857 1.293905 -0.803937 -0.116044 -0.570332 0.122258
1403715349842142976 0.828063 -0.268421 1.292856 -0.803866 -0.11664 -0.570136 0.123074
1403715349847142912 0.828411 -0.26999 1.291826 -0.803766 -0.117261 -0.569985 0.123841
1403715349852143104 0.82881 -0.271586 1.290843 -0.803682 -0.117865 -0.569816 0.124553
1403715349857143040 0.829181 -0.273174 1.289864 -0.803502 -0.118514 -0.569798 0.125181
1403715349862142976 0.829554 -0.27476 1.288898 -0.803341 -0.119191 -0.569756 0.12576
1403715349867142912 0.829924 -0.276344 1.28793 -0.803199 -0.119914 -0.569682 0.126324
1403715349872143104 0.830295 -0.277927 1.286941 -0.8031 -0.12073 -0.56953 0.126863
1403715349877142784 0.830664 -0.279505 1.285942 -0.80302 -0.121526 -0.569335 0.127484
1403715349882142976 0.831029 -0.281084 1.284947 -0.802952 -0.12234 -0.569115 0.128118
1403715349887142912 0.83139 -0.282668 1.283956 -0.802858 -0.12311 -0.568935 0.128772
1403715349892143104 0.831747 -0.284256 1.28297 -0.802759 -0.123845 -0.568769 0.129424
1403715349897142784 0.8321 -0.28585 1.281998 -0.802654 -0.124589 -0.568616 0.130034
1403715349902142976 0.832481 -0.287456 1.281072 -0.802581 -0.125342 -0.568412 0.130614
1403715349907143168 0.832823 -0.289055 1.280119 -0.802422 -0.126158 -0.568327 0.131185
1403715349912143104 0.833153 -0.290649 1.279167 -0.80226 -0.12701 -0.568228 0.131781
1403715349917143040 0.83348 -0.292235 1.278221 -0.80212 -0.127886 -0.568085 0.132406
1403715349922142976 0.833804 -0.293818 1.277281 -0.801994 -0.128755 -0.567918 0.133046
1403715349927143168 0.834125 -0.295406 1.27634 -0.8019 -0.129613 -0.567701 0.13371
1403715349932142848 0.834439 -0.297002 1.275396 -0.801826 -0.130392 -0.567462 0.134413
1403715349937143040 0.834739 -0.298613 1.274447 -0.801763 -0.131128 -0.567221 0.135093
1403715349942142976 0.835032 -0.300227 1.273488 -0.801705 -0.131897 -0.566968 0.135752
1403715349947143168 0.835328 -0.301834 1.272543 -0.801598 -0.132672 -0.566773 0.136444
1403715349952142848 0.835651 -0.303442 1.271669 -0.801544 -0.133505 -0.566489 0.137092
1403715349957143040 0.835948 -0.305054 1.270773 -0.801377 -0.134383 -0.566368 0.137711
1403715349962142976 0.836241 -0.306675 1.269889 -0.801182 -0.135289 -0.566289 0.138286
1403715349967143168 0.836527 -0.308309 1.269006 -0.80102 -0.136221 -0.566171 0.138799
1403715349972142848 0.836811 -0.309957 1.268108 -0.800877 -0.137173 -0.566033 0.13925
1403715349977143040 0.837095 -0.311612 1.267201 -0.800741 -0.138126 -0.565882 0.139708
1403715349982142976 0.837367 -0.313275 1.266291 -0.800644 -0.139055 -0.565674 0.140189
1403715349987142912 0.837632 -0.314943 1.265371 -0.800529 -0.139996 -0.56549 0.140654
1403715349992142848 0.837902 -0.31661 1.264445 -0.800425 -0.140921 -0.565284 0.141151
1403715349997143040 0.838172 -0.318292 1.263515 -0.800329 -0.141833 -0.565068 0.141652
1403715350002142976 0.838458 -0.319989 1.262636 -0.800317 -0.142669 -0.56474 0.142151
1403715350007142912 0.838725 -0.321711 1.261726 -0.800247 -0.143465 -0.564519 0.142623
1403715350012142848 0.838996 -0.323441 1.260812 -0.800107 -0.14424 -0.564408 0.14307
1403715350017143040 0.839269 -0.325165 1.259912 -0.799997 -0.145056 -0.564252 0.143479
1403715350022142976 0.839536 -0.32688 1.259036 -0.799854 -0.145942 -0.564121 0.14389
1403715350027142912 0.839795 -0.328599 1.258162 -0.799689 -0.14686 -0.564003 0.144343
1403715350032143104 0.840049 -0.330328 1.257281 -0.799552 -0.147778 -0.563853 0.144751
1403715350037143040 0.840304 -0.332072 1.256395 -0.799425 -0.148622 -0.563717 0.145123
1403715350042143232 0.840559 -0.333834 1.255513 -0.799313 -0.149366 -0.56359 0.145473
1403715350047142912 0.84081 -0.335614 1.254645 -0.799171 -0.150059 -0.563521 0.145811
1403715350052143104 0.841064 -0.337385 1.253825 -0.799117 -0.150743 -0.563327 0.146119
1403715350057143040 0.841304 -0.339164 1.25296 -0.798958 -0.151496 -0.563272 0.146422
1403715350062142976 0.84154 -0.340934 1.252092 -0.798839 -0.152373 -0.563149 0.146642
1403715350067142912 0.84177 -0.342705 1.251221 -0.798679 -0.1533 -0.563078 0.146823
1403715350072143104 0.841994 -0.344487 1.250337 -0.798594 -0.154221 -0.562911 0.14696
1403715350077143040 0.842215 -0.346283 1.249422 -0.798588 -0.155097 -0.562656 0.147055
1403715350082142976 0.84243 -0.348089 1.248474 -0.798659 -0.155901 -0.562307 0.147151
1403715350087142912 0.842637 -0.349902 1.247497 -0.798823 -0.156651 -0.561833 0.147282
1403715350092143104 0.842837 -0.351721 1.246498 -0.799006 -0.157394 -0.561326 0.147434
1403715350097143040 0.843031 -0.353543 1.245485 -0.79922 -0.158133 -0.560768 0.147607
1403715350102142976 0.843228 -0.355339 1.244518 -0.799557 -0.158896 -0.560028 0.147749
1403715350107142912 0.84342 -0.357162 1.243513 -0.799778 -0.159701 -0.559452 0.147872
1403715350112143104 0.843606 -0.358994 1.242501 -0.800017 -0.160508 -0.558851 0.147981
1403715350117143040 0.843791 -0.360833 1.241489 -0.800239 -0.161271 -0.558282 0.148099
1403715350122142976 0.843977 -0.362674 1.240479 -0.80046 -0.16196 -0.557728 0.148247
1403715350127142912 0.844163 -0.364514 1.239471 -0.800655 -0.162601 -0.557204 0.148459
1403715350132143104 0.844351 -0.366359 1.238473 -0.800807 -0.16318 -0.556746 0.14873
1403715350137142784 0.844545 -0.36821 1.237499 -0.800912 -0.163722 -0.556356 0.149025
1403715350142142976 0.844745 -0.370064 1.236549 -0.800987 -0.164227 -0.556025 0.149307
1403715350147142912 0.844954 -0.37192 1.235594 -0.801042 -0.164754 -0.55573 0.149531
1403715350152143104 0.845165 -0.37374 1.234661 -0.801225 -0.165261 -0.555254 0.149732
1403715350157143040 0.845381 -0.375594 1.233683 -0.801347 -0.165816 -0.554864 0.149917
1403715350162142976 0.845608 -0.377453 1.232706 -0.801503 -0.166383 -0.554422 0.150088
1403715350167143168 0.845845 -0.379311 1.231736 -0.801681 -0.166954 -0.553953 0.15024
1403715350172143104 0.846091 -0.381173 1.230768 -0.801873 -0.16753 -0.553476 0.150336
1403715350177143040 0.84634 -0.383044 1.229803 -0.802058 -0.1681 -0.553025 0.150371
1403715350182142976 0.846587 -0.384921 1.228839 -0.802196 -0.168685 -0.552648 0.150366
1403715350187143168 0.846833 -0.3868 1.22789 -0.802315 -0.16927 -0.552302 0.150349
1403715350192142848 0.847083 -0.388682 1.226955 -0.802415 -0.169868 -0.551979 0.150328
1403715350197143040 0.84734 -0.390571 1.226027 -0.802529 -0.170459 -0.551645 0.15028
1403715350202142976 0.847601 -0.392417 1.225131 -0.802734 -0.171042 -0.55119 0.150178
1403715350207143168 0.847868 -0.394306 1.2242 -0.802877 -0.171638 -0.550834 0.150039
1403715350212142848 0.848135 -0.396206 1.223252 -0.80305 -0.172259 -0.550433 0.149872
1403715350217143040 0.848404 -0.39811 1.222294 -0.803258 -0.172896 -0.549982 0.149683
1403715350222142976 0.848668 -0.400013 1.221325 -0.803479 -0.173544 -0.549508 0.14949
1403715350227143168 0.848931 -0.401918 1.220352 -0.803753 -0.174196 -0.548962 0.149269
1403715350232142848 0.849195 -0.403827 1.219382 -0.804026 -0.174821 -0.548423 0.149049
1403715350237143040 0.849463 -0.405737 1.218406 -0.804326 -0.175431 -0.54786 0.148789
1403715350242142976 0.849736 -0.407649 1.217425 -0.804626 -0.176032 -0.547305 0.148504
1403715350247142912 0.850013 -0.409561 1.21644 -0.804931 -0.176633 -0.546744 0.148203
1403715350252142848 0.850282 -0.411422 1.215464 -0.805336 -0.177234 -0.546033 0.147884
1403715350257143040 0.850562 -0.413312 1.214475 -0.805629 -0.177873 -0.545478 0.147572
1403715350262142976 0.850851 -0.415194 1.213492 -0.805921 -0.178516 -0.544921 0.147261
1403715350267142912 0.851154 -0.417069 1.212509 -0.806202 -0.179141 -0.544386 0.146944
1403715350272142848 0.851465 -0.41894 1.21153 -0.806486 -0.179737 -0.543863 0.146597
1403715350277143040 0.851777 -0.420811 1.210553 -0.806688 -0.180312 -0.543459 0.146282
1403715350282143232 0.852094 -0.422682 1.209582 -0.806921 -0.180872 -0.54302 0.145938
1403715350287142912 0.852419 -0.42455 1.208618 -0.807117 -0.181424 -0.542636 0.145597
1403715350292143104 0.852746 -0.426414 1.207656 -0.807301 -0.181976 -0.542272 0.145248
1403715350297143040 0.853076 -0.428273 1.20669 -0.807464 -0.182526 -0.541937 0.144902
1403715350302142976 0.853403 -0.43007 1.205741 -0.807742 -0.183036 -0.541431 0.144581
1403715350307142912 0.853747 -0.431905 1.204775 -0.807946 -0.183537 -0.541043 0.144261
1403715350312143104 0.854091 -0.433738 1.203791 -0.808175 -0.18401 -0.540627 0.143933
1403715350317143040 0.854436 -0.435568 1.202789 -0.808435 -0.18445 -0.540179 0.143594
1403715350322142976 0.854786 -0.437395 1.201778 -0.808704 -0.184886 -0.539723 0.143234
1403715350327142912 0.855137 -0.439219 1.200768 -0.809007 -0.185325 -0.539217 0.142865
1403715350332143104 0.855494 -0.441032 1.199763 -0.809217 -0.185763 -0.538831 0.142562
1403715350337143040 0.855861 -0.44283 1.198769 -0.809467 -0.186192 -0.538392 0.142246
1403715350342142976 0.856235 -0.444616 1.197783 -0.809673 -0.186614 -0.538012 0.141956
1403715350347142912 0.856615 -0.446393 1.196803 -0.809859 -0.187004 -0.537667 0.141693
1403715350352143104 0.856989 -0.448109 1.195843 -0.810108 -0.187359 -0.537235 0.141425
1403715350357143040 0.85738 -0.449862 1.194889 -0.810266 -0.187701 -0.536952 0.141135
1403715350362142976 0.857778 -0.45161 1.193934 -0.81042 -0.188037 -0.536688 0.140812
1403715350367142912 0.858191 -0.453352 1.19298 -0.810568 -0.188395 -0.536437 0.140439
1403715350372143104 0.858609 -0.455082 1.192031 -0.810737 -0.188786 -0.536158 0.140002
1403715350377142784 0.859029 -0.456796 1.191073 -0.81087 -0.189212 -0.535928 0.139538
1403715350382142976 0.859457 -0.458499 1.190111 -0.811062 -0.189691 -0.535605 0.139018
1403715350387142912 0.859891 -0.460188 1.189153 -0.811185 -0.190144 -0.535382 0.138544
1403715350392143104 0.860328 -0.461865 1.188196 -0.811322 -0.190568 -0.535148 0.138062
1403715350397142784 0.860774 -0.463531 1.187238 -0.811453 -0.190964 -0.534928 0.137596
1403715350402142976 0.86121 -0.465126 1.186278 -0.811711 -0.191329 -0.534521 0.137134
1403715350407143168 0.861664 -0.466743 1.185315 -0.811852 -0.191692 -0.534288 0.136702
1403715350412143104 0.862125 -0.468343 1.184354 -0.812007 -0.192049 -0.534036 0.136266
1403715350417143040 0.862601 -0.469934 1.183398 -0.812153 -0.192402 -0.533803 0.135809
1403715350422142976 0.863089 -0.471514 1.182448 -0.812265 -0.19274 -0.53363 0.135344
1403715350427143168 0.86358 -0.473074 1.181504 -0.812393 -0.193085 -0.533434 0.134853
1403715350432142848 0.864071 -0.474608 1.180555 -0.81248 -0.193406 -0.533295 0.134423
1403715350437143040 0.864565 -0.476124 1.179602 -0.812625 -0.193772 -0.533057 0.13396
1403715350442142976 0.865067 -0.477625 1.178651 -0.812703 -0.194101 -0.532927 0.133534
